"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 05:00","2023","10","24","05:00","5.8","","3.5","","85","","0.0","","21","","5","","","","102.08","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 06:00","2023","10","24","06:00","5.5","","4.4","","93","","0.0","","","","0","","","","102.06","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 07:00","2023","10","24","07:00","6.6","","4.3","","85","","0.0","","20","","8","","","","102.05","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 08:00","2023","10","24","08:00","7.6","","4.9","","83","","0.0","","18","","6","","","","102.04","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 09:00","2023","10","24","09:00","8.7","","5.3","","79","","0.0","","17","","6","","","","102.04","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 10:00","2023","10","24","10:00","9.9","","5.6","","74","","0.0","","14","","6","","","","101.99","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 11:00","2023","10","24","11:00","10.0","","5.7","","75","","0.0","","13","","8","","","","101.97","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 12:00","2023","10","24","12:00","11.0","","6.1","","72","","0.0","","12","","8","","","","101.89","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 13:00","2023","10","24","13:00","11.1","","5.8","","70","","0.0","","13","","8","","","","101.84","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 14:00","2023","10","24","14:00","11.1","","5.5","","68","","0.0","","12","","9","","","","101.82","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 15:00","2023","10","24","15:00","11.0","","6.0","","71","","0.0","","11","","6","","","","101.79","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 16:00","2023","10","24","16:00","10.8","","6.5","","75","","0.0","","12","","7","","","","101.73","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 17:00","2023","10","24","17:00","10.0","","6.3","","78","","0.0","","13","","6","","","","101.70","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 18:00","2023","10","24","18:00","9.9","","6.6","","80","","0.0","","14","","5","","","","101.63","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 19:00","2023","10","24","19:00","9.9","","7.0","","82","","0.0","","12","","5","","","","101.61","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 20:00","2023","10","24","20:00","9.5","","7.3","","87","","0.0","","35","","6","","","","101.61","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 21:00","2023","10","24","21:00","9.4","","7.8","","90","","0.0","","36","","5","","","","101.63","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 22:00","2023","10","24","22:00","9.0","","8.3","","95","","2.7","","2","","6","","","","101.66","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 23:00","2023","10","24","23:00","9.6","","8.6","","94","","1.2","","11","","6","","","","101.54","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 00:00","2023","10","25","00:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 01:00","2023","10","25","01:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 02:00","2023","10","25","02:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 03:00","2023","10","25","03:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 04:00","2023","10","25","04:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 05:00","2023","10","25","05:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 06:00","2023","10","25","06:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 07:00","2023","10","25","07:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 08:00","2023","10","25","08:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 09:00","2023","10","25","09:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 10:00","2023","10","25","10:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 11:00","2023","10","25","11:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 12:00","2023","10","25","12:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 13:00","2023","10","25","13:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 14:00","2023","10","25","14:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 15:00","2023","10","25","15:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 16:00","2023","10","25","16:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 17:00","2023","10","25","17:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 18:00","2023","10","25","18:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 19:00","2023","10","25","19:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 20:00","2023","10","25","20:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 21:00","2023","10","25","21:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 22:00","2023","10","25","22:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-25 23:00","2023","10","25","23:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 00:00","2023","10","26","00:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 01:00","2023","10","26","01:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 02:00","2023","10","26","02:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 03:00","2023","10","26","03:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 04:00","2023","10","26","04:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 05:00","2023","10","26","05:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 06:00","2023","10","26","06:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 07:00","2023","10","26","07:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 08:00","2023","10","26","08:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 09:00","2023","10","26","09:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 10:00","2023","10","26","10:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 11:00","2023","10","26","11:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 12:00","2023","10","26","12:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 13:00","2023","10","26","13:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 14:00","2023","10","26","14:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 15:00","2023","10","26","15:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 16:00","2023","10","26","16:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 17:00","2023","10","26","17:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 18:00","2023","10","26","18:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 19:00","2023","10","26","19:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 20:00","2023","10","26","20:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 21:00","2023","10","26","21:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 22:00","2023","10","26","22:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-26 23:00","2023","10","26","23:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 00:00","2023","10","27","00:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 01:00","2023","10","27","01:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 02:00","2023","10","27","02:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 03:00","2023","10","27","03:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 04:00","2023","10","27","04:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 05:00","2023","10","27","05:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 06:00","2023","10","27","06:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 07:00","2023","10","27","07:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 08:00","2023","10","27","08:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 09:00","2023","10","27","09:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 10:00","2023","10","27","10:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 11:00","2023","10","27","11:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 12:00","2023","10","27","12:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 13:00","2023","10","27","13:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 14:00","2023","10","27","14:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 15:00","2023","10","27","15:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 16:00","2023","10","27","16:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 17:00","2023","10","27","17:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 18:00","2023","10","27","18:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 19:00","2023","10","27","19:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 20:00","2023","10","27","20:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 21:00","2023","10","27","21:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 22:00","2023","10","27","22:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-27 23:00","2023","10","27","23:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 00:00","2023","10","28","00:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 01:00","2023","10","28","01:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 02:00","2023","10","28","02:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 03:00","2023","10","28","03:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 04:00","2023","10","28","04:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 05:00","2023","10","28","05:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 06:00","2023","10","28","06:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 07:00","2023","10","28","07:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 08:00","2023","10","28","08:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 09:00","2023","10","28","09:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 10:00","2023","10","28","10:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 11:00","2023","10","28","11:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 12:00","2023","10","28","12:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 13:00","2023","10","28","13:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 14:00","2023","10","28","14:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 15:00","2023","10","28","15:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 16:00","2023","10","28","16:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 17:00","2023","10","28","17:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 18:00","2023","10","28","18:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 19:00","2023","10","28","19:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 20:00","2023","10","28","20:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 21:00","2023","10","28","21:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 22:00","2023","10","28","22:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-28 23:00","2023","10","28","23:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 00:00","2023","10","29","00:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 01:00","2023","10","29","01:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 02:00","2023","10","29","02:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 03:00","2023","10","29","03:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 04:00","2023","10","29","04:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 05:00","2023","10","29","05:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 06:00","2023","10","29","06:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 07:00","2023","10","29","07:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 08:00","2023","10","29","08:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 09:00","2023","10","29","09:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 10:00","2023","10","29","10:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 11:00","2023","10","29","11:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 12:00","2023","10","29","12:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 13:00","2023","10","29","13:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 14:00","2023","10","29","14:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 15:00","2023","10","29","15:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 16:00","2023","10","29","16:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 17:00","2023","10","29","17:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 18:00","2023","10","29","18:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 19:00","2023","10","29","19:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 20:00","2023","10","29","20:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 21:00","2023","10","29","21:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 22:00","2023","10","29","22:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-29 23:00","2023","10","29","23:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 00:00","2023","10","30","00:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 01:00","2023","10","30","01:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 02:00","2023","10","30","02:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 03:00","2023","10","30","03:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 04:00","2023","10","30","04:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 05:00","2023","10","30","05:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 06:00","2023","10","30","06:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 07:00","2023","10","30","07:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 08:00","2023","10","30","08:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 09:00","2023","10","30","09:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 10:00","2023","10","30","10:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 11:00","2023","10","30","11:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 12:00","2023","10","30","12:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 13:00","2023","10","30","13:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 14:00","2023","10","30","14:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 15:00","2023","10","30","15:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 16:00","2023","10","30","16:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 17:00","2023","10","30","17:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 18:00","2023","10","30","18:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 19:00","2023","10","30","19:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 20:00","2023","10","30","20:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 21:00","2023","10","30","21:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 22:00","2023","10","30","22:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-30 23:00","2023","10","30","23:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 00:00","2023","10","31","00:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 01:00","2023","10","31","01:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 02:00","2023","10","31","02:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 03:00","2023","10","31","03:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 04:00","2023","10","31","04:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 05:00","2023","10","31","05:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 06:00","2023","10","31","06:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 07:00","2023","10","31","07:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 08:00","2023","10","31","08:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 09:00","2023","10","31","09:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 10:00","2023","10","31","10:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 11:00","2023","10","31","11:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 12:00","2023","10","31","12:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 13:00","2023","10","31","13:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 14:00","2023","10","31","14:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 15:00","2023","10","31","15:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 16:00","2023","10","31","16:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 17:00","2023","10","31","17:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 18:00","2023","10","31","18:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 19:00","2023","10","31","19:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 20:00","2023","10","31","20:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 21:00","2023","10","31","21:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 22:00","2023","10","31","22:00"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-31 23:00","2023","10","31","23:00"
